用户ID,死因,最后一条微博发布时间,评论时间,时间差,评论者姓名,评论内容,Tree_Hole,Whaling_Wall,Not_Related
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 06:51:56,0.0,篍郆聝炻,在这段微博下停留好久...不知该劝你留下，还是该祝你如愿？那就祝你漂亮吧！不管在哪都要做个漂亮的小姑娘,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 14:17:08,0.0,李三心,留言这么多。估计你也看不到我写的。我不想劝什么，我只想说你妈妈，永远不会再漂漂亮亮的生活了。我爸爸八月猝死了。我和我妈妈都心脏出现了问题，因为伤心。死其实比活着容易。活着的爱你的人。根本不可能轻易释怀。如果不是生病到不可救药，劝大家不要自杀。你活着，就是对爱你的人，负责任。,1,0,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-29 21:18:57,0.0,后来的后来的我们,朋友们，联系到家里人了，人没有回家，具体位置我们也不知道，求大家帮忙转发一下吧,0,0,1
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 01:17:13,0.0,得人的愚夫,废话真多,0,0,1
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 06:42:34,0.0,大豆丁errr,宝贝，我也是抑郁症的一员，也曾走过痛苦，所以我想你一定也经历了很多别人无法想象的地狱般煎熬的时刻。我们只是天生内心纤细敏感，是老天赐予了我们这样的能力去感受生活。不要苛责自己，你已经很努力很棒了，你战胜的痛苦是很多很多人的无数倍，所以你看你多了不起。,1,0,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-29 19:44:51,0.0,王企鹅只想过平静安逸的生活,阿杵你别吓我！！,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-29 23:14:22,0.0,张丁文ZDking,姑娘 别做傻事 如果感到累的话 不努力也是可以的 不要急于强求自己找到隧道的出囗 黑暗中我们一直在你身旁陪着 未来很明亮，还有很多爱你的人都很关心你！,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 22:04:06,1.0,下辈子不做人啦a,这辈子我就想活到30岁 偷偷的死掉 不打扰任何人  然后不要再有下辈子啦,1,0,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-29 23:51:52,0.0,天津武清区泉泉书店,风往哪儿吹，我往哪儿去……写的真好，唉,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 01:51:57,0.0,王云帆今天学习了吗,是你？！！！！？？？我早两天就该发现的，但你每次发wb都漂漂亮亮的啊,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 17:11:11,0.0,镶尾,她的文字有温度，有对身边人的感谢，她有对生的渴望，只是她做不到才会选择离开。拜托大家转发她的微博引发关注，一起帮助她，我们还是能挽救一条生命的不是吗？一起找到她好吗？,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 19:45:00,1.0,弹弹琴读读书,评论上说应该祝福她解脱什么的，根本不了解什么是抑郁症，重度抑郁症会让个体有很强的自杀倾向，这种倾向往往不是个体真实的想法，而是生病导致的，就比如你身体不舒服，遇到最喜欢吃的也不想吃，并不代表以后你都不喜欢吃。,0,0,1
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 09:39:04,0.0,遇见神龙许你三个愿望,如有来生，下辈子咱俩做个朋友。,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 02:43:13,0.0,-阿貘,这样温柔和通透的你如果年纪轻轻就变成风，会让这个世界很惋惜。,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 22:42:52,1.0,7hzz_,当我想结束时，我的生命与你无关。,1,0,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 22:53:57,1.0,此时一匹无辜村民路过,图片评论,0,0,1
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 17:51:56,0.0,Be-my-sanctuary,风往哪儿吹 你往哪儿去 你永远美丽且自由,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-29 23:50:19,0.0,躬耕-GONG,文笔这么好的孩子，这么有爱的孩子，你不应该选择这条路。,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-04 10:33:21,4.0,在华北平原奔跑,因为不想麻烦别人留下了这么一封信，字里行间都是对不起别人，对不起妈妈对不起朋友，对不起大家。每逢国耻日都在发微博勿忘国耻，三观这么正的一个女孩为什么就没有被爱过。 连他妈的死都在怕给别人添麻烦，究竟经历了什么，愿这种方式真正使自己得到了解脱，愿下一世被温柔以待被爱包围。,1,0,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-05 10:25:11,5.0,OK小明同学,我曾经负债百万，至今仍未还完，目前也在深圳工作，我同时也是离异家庭的孩子，每当各种压力集中到一起的时候，我就现在当时租住房的连廊里想过从32楼跳下去，我想了几十次，最勇敢的一次是蹲在了天台边上，但是我还是没能够跳下去，不是没有那种勇气，是我觉得我的人生不止百万。,1,0,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 00:32:32,0.0,后来的后来的我们,我问下大家，微博定时发送吗？定时发送会不会有显示,0,0,1
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 00:10:43,0.0,脑子飞天的粉红猪,私心想和你说能不能再停留一下 一下就好 知道你很累了 活着本就是一件会累的事 也想和你说 你一直很漂亮很漂亮很漂亮  知道你想安静的走 也明白你很抱歉麻烦别人 抱歉 自私的打扰你 听说大熊猫超可爱能让人看一天都不累的 你能不能停留一下我们一起去看啊,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 02:11:46,0.0,想和甜甜的妹妹谈恋爱,她选择离开，或许只是以另一种形式存在着，然而自以为是的人类觉得所有人哪怕再难也要活下去，连自己的生死都决定不了才是最可怜的。,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-03 22:32:49,4.0,小驴小马户,你好啊，我今天刷微博点开好久不看的艾特，发现了你，不知道你现在还能不能看到我的这条评论，如果能回答我的话，就谢谢你听过我的歌看过我的碎碎念，能回来的话，就还继续一直听我的歌好不好啊，我这么渺小，好需要你啊……但如果你现在真的觉得快乐了解脱了，那也是好的，怎么样都祝福你啊。,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-02 10:08:46,2.0,·Schatten·,唉，让我想起了走饭。,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-14 12:59:50,14.0,嗷呜一口大屁池,风今天吹向了一只小猫咪，你可以和他做朋友,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 01:30:46,0.0,椰子犯罪,祝福你 再见,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-04 15:19:03,4.0,abc甜以待人,我看了她的所有微博 一直看到两三年前 我发现 她渐渐的不快乐了,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 09:35:38,0.0,矜沉,我想了想还是把评论删掉了 我怕别的抑郁症患者看到我的评论以为自杀是正确的 其实不是 我希望各位还是好好治疗TAT 我只是单看微博觉得这个小姐姐真的很痛苦 也希望各位永远充满希望,1,0,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 11:26:28,0.0,天地本不全,你若在人间，请留下！你若在天堂，望安好！,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-09 12:49:26,9.0,遇见亚里士多德,阿杵，我又来看你了，今天别忘了要快乐呀。,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-03 21:05:53,4.0,豆得雯shwan,很想和你说，我曾经也是重度抑郁，自己一个人痛着生小孩，小孩出生后3个月，前夫出轨，没有一分钱的赔偿，带着女儿就离开了，最穷的时候，买不起奶粉，一个人没日没夜的，多少次，在夜里想过自杀，想结束这一切。没人懂，没人知道我的痛，我的难，夜里哭了又哭，没睡过一个好觉。但是我最终都熬过去了,1,0,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-18 08:30:37,18.0,在华北平原奔跑,我知道很多抑郁症患者每天都到这里来留言来看一看，我希望你们不要在轻言放弃了，我不知道你们经历过什么，因为每个人都无法对别人感同身受。但我请你你们停下来看看这个世界，看看评论里积极友善的留言，请好好爱自己。好好爱这个世界，那么多不如我们的人还在拼命活着。等我考完陪你们玩。,1,0,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-04 02:39:17,4.0,爱上魔法的麻瓜,“走吧，以后风往哪吹，你往哪儿去。 以后琼珊翠蔓，暗香浮动，虽无一是你，却也无一不是你。”,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-14 14:22:04,14.0,宋即安对谢小富说小富即安,今天大连理工研三的一个高材生自杀，才25岁的花样年华，他遗书最后一句还在祝祖国一直繁荣昌盛，你们算是老乡呢，你和他都是很温柔善良的人，这个世界每天活不下去的人太多了，众生皆苦，但还是请大家都努力且振作的陪自己走下去，祝好运,1,0,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-08 01:09:43,8.0,宋小盆,我妈妈也不在了，如果你也走了，去做她的女儿吧，她真的是一个特别好特别好一个人,1,0,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 16:35:42,0.0,Idontwannaloseurlove,一个人不能决定自己的生难道还不能选择死亡吗 尊重别人想要结束自己生命的愿望有这么难吗 觉得不救她良心过不去的那些人底是为了她还是为了你们自己？,1,0,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-06 16:04:26,6.0,木木不放大,刺猬也会有人拥抱的,1,0,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-12 18:47:08,12.0,丙或甲乙,你说不想留下任何东西在世上 可偏偏留下了温柔,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-07 02:57:37,7.0,来个炫赫华,你选的地方不错。我大学同学选的是九寨沟，一跃而下，隔天QQ空间发出来的文章跟大家告别。我想我要离开会选雪山，滑着滑着就离开大家。人生本就是一场空空荡荡的梦，我们不知道从哪里来，更不知道要去哪里。,1,0,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-06 18:36:03,6.0,什锦味阿司匹林,我是一个妈妈，女儿上大三，我好想抱抱你。我有一段常常失眠到后半夜两三点钟。然后看着天一点点亮起来，那种滋味真的很难受，对一切都没有了希望。我想抑郁症一定比我当时更难受。我女儿很乖巧、很懂事，我就靠为了她信念支撑了过来，如果我认识你，我一定好好抱抱你。我们一起在阳光下奔跑。,1,0,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-08 21:48:53,9.0,不开心胡萝卜,人生是场修行，修的是下辈子不来了。,1,0,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-02 23:29:52,3.0,土豆你怎么了啊土豆,看到最后哭了。可是还是好希望你能留下来。现在天气开始冷了，你可以穿上漂亮的风衣，碎花裙子 或者任何你觉得漂亮的衣服，喝暖暖的汤和饮料。桂花还开了 很香很甜。秋天的风很干净 天空也很干净，你留下来，一起看看吧 好不好,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-14 15:32:42,14.0,大喵今天睡醒没,有一个小朋友变成小猫咪了,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 01:38:42,0.0,Platinum-Ao,@Platinum-Ao：抱歉以这样的方式认识你（我看见vx朋友圈有人发到动态…）我挺佩服你的，甚至是羡慕。。。我现在一直在挣扎，想着在最好的年纪试着绽放一次（希望可以吧）恭喜你！你完成了在人间留驻的任务！是时候回天上人间了，希望你离开的时候没有多余的痛苦，我随后就来啦,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-09 11:00:50,9.0,栋栋来瞅瞅,已经过去10天多了，我想搜救队也不会带来最新消息了。我们活着的人还是期待关于你新的音讯。可是这也打扰了你。有时间我想去峨眉山金顶看看，去看看舍身崖。你随风去了，只能去你最后的落脚地看看了,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 08:54:08,0.0,草莓大福少冰三分糖-,自杀是结束痛苦 但凡没有那么痛苦都不会这么想结束 是被拉扯的不舒服感太痛苦了 挣扎的过程太痛苦了 得不到答案看不到希望太痛苦了 生病是一回事 想没想好一回事 这不是冲动的结果 而是想了很多次 终于某个契机做了这件事,1,0,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 13:08:01,0.0,还望母后恩准,我生日的时候你来祝我生日快乐，你说我们综艺女孩很快乐，你还记得吗？,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2021-03-09 02:10:50,160.0,芝麻饭团-,我很想你,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-04 07:04:00,4.0,柒茗茗茗,图片评论,0,0,1
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-08 10:22:38,8.0,Dan_TJy,第八天了.还是没有任何消息.你就这样消失.走的那么决绝.深夜里我会在想.你究竟在哪里呢.是拥抱了舍身崖.还是躲在了树洞了求安静呢.下辈子啊.投胎到好人家.做个没心没肺的富家女.妈妈疼爸爸爱的那种.你会的.一定会..🙏,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 01:47:32,0.0,Htaro_,不要啊小姐姐你快回来好不好 你能看到这条消息的话 快回来呀 马上中秋了 朋友和家人都在等你团聚 大家都很爱你 没有你算什么团圆呢 到了秋天 你要看到满天的黄叶飘飘洒洒 风灌到了你的脖子 因为可爱的你捐掉了自己的长发 它会再长长的 然后你穿着暖暖的衣服 捧着奶茶哈着气 过一个热气腾腾的冬天了！,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 01:06:15,0.0,赤鹿森森,被失眠折磨的我刷到了你的微博，感觉有什么在召唤我，你很勇敢，我也想跟你一起…,1,0,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-03 20:54:28,4.0,阿鱼的果,阿杵，希望你下辈子，下下辈子，下下下辈子，能一直快乐。,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-14 13:02:03,14.0,夏目璃殇,有只小猫咪来陪你了，希望你不要孤单,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 14:13:20,0.0,夏烟染,一个人有选择生也有选择死的权利，别说什么因为是病所以不能做出理智判断，是理智的判断又怎样？就是不想要活着凭什么非要评判她的行为？我完全能够理解博主，因为我也在很多时刻想要这样做，只是还有未竟的愿望。当然我也理解作为朋友家人想要找到她，理解无法见死不救，我就是受不了想替她做决定的人,1,0,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-05 01:39:23,5.0,闵Jing-,我不知道我是不是抑郁症，在朋友面前我可以装很开心可以疯，可我一个人特别想死。不想跟人接触，以前难过会想找人说，现在不会了，很多事变得无所谓了，我似乎不再憧憬未来。死又何尝不是一种解脱。怕的想死却又怕死，人不像人鬼不像鬼活着。别人等的事美好未来，我等的是死。人间凑数的，下辈子不再来,1,0,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-10-06 07:33:21,6.0,贰的很潇洒,陌生人，又来看你了，希望有一天你突然发了条微博，“害，听说好多人找我”,0,1,0
头发有点儿杵脖子,抑郁症/自杀,2020-09-29 19:33:00,2020-09-30 22:42:51,1.0,活着需要强心脏,其实哈尔滨马上到冰雪世界开门的日子了，来看看吗，清冷的空气真的让人缓解很多。,0,0,1
